assetPath,observedPolicy,verticalLinePositions,horizontalLinePositions,verticalGaps,horizontalGaps,verticalMedianGap,horizontalMedianGap,relativeScaleError,verdict,finalTriage,semanticFactReview,reviewNote
archive/assets/images/23_제일고_1학기_기말_고1_기출/q14-solution.svg,EQUAL_UNIT,"[59.0, 95.0, 131.0, 167.0, 203.0, 239.0, 275.0, 311.0, 347.0]","[90.0, 126.0, 162.0, 198.0, 234.0, 270.0, 306.0]","[36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0]","[36.0, 36.0, 36.0, 36.0, 36.0, 36.0]",36.0,36.0,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_METRIC_SCALE_OBSERVED,NOT_STARTED,
archive/assets/images/23_제일고_1학기_기말_고1_기출/q15-solution.svg,EQUAL_UNIT,"[60.0, 70.0, 80.0, 90.0, 100.0, 110.0, 120.0, 130.0, 140.0, 150.0, 160.0, 170.0, 180.0, 190.0, 200.0, 210.0, 220.0, 230.0, 240.0, 250.0, 260.0, 270.0, 280.0, 290.0, 300.0]","[40.0, 50.0, 60.0, 70.0, 80.0, 90.0, 100.0, 110.0, 120.0, 130.0, 140.0, 150.0, 160.0, 170.0, 180.0, 190.0, 200.0, 210.0, 220.0, 230.0, 240.0, 250.0]","[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]","[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",10.0,10.0,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_EQUAL_UNIT_REPAIRED,PASS_METRIC_SCALE_REPAIRED,Equal grid spacing was observed; metadata was normalized to EQUAL_UNIT and the SVG root now has preserveAspectRatio=xMidYMid meet.
archive/assets/images/23_제일고_1학기_기말_고1_기출/q16-solution.svg,EQUAL_UNIT,"[36.0, 52.0, 68.0, 84.0, 100.0, 116.0, 132.0, 135.2, 148.0, 164.0, 180.0, 196.0, 212.0, 228.0, 244.0, 260.0, 276.0, 292.0, 308.0, 324.0, 340.0, 356.0]","[33.0, 49.0, 65.0, 81.0, 97.0, 113.0, 129.0, 145.0, 161.0, 177.0, 193.0, 209.0, 225.0, 241.0]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 3.2, 12.8, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]",16.0,16.0,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_EQUAL_UNIT_REPAIRED,PASS_METRIC_SCALE_REPAIRED,Equal grid spacing was observed; metadata was normalized to EQUAL_UNIT and the SVG root now has preserveAspectRatio=xMidYMid meet.
archive/assets/images/23_제일고_1학기_기말_고1_기출/q17-solution.svg,EQUAL_UNIT,"[36.0, 52.0, 68.0, 84.0, 100.0, 116.0, 132.0, 148.0, 164.0, 180.0, 196.0, 212.0, 228.0, 244.0, 260.0, 276.0, 292.0, 308.0, 324.0, 340.0, 356.0]","[33.0, 49.0, 65.0, 81.0, 97.0, 113.0, 129.0, 145.0, 161.0, 177.0, 193.0, 209.0, 225.0, 241.0]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]",16.0,16.0,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_EQUAL_UNIT_REPAIRED,PASS_METRIC_SCALE_REPAIRED,Equal grid spacing was observed; metadata was normalized to EQUAL_UNIT and the SVG root now has preserveAspectRatio=xMidYMid meet.
archive/assets/images/23_제일고_1학기_기말_고1_기출/q18-solution.svg,EQUAL_UNIT,"[95.0, 113.0, 131.0, 149.0, 167.0, 185.0, 203.0, 221.0, 239.0, 257.0, 275.0, 293.0, 311.0, 329.0]","[72.0, 90.0, 108.0, 126.0, 144.0, 162.0, 180.0, 198.0, 216.0, 234.0, 252.0, 270.0, 288.0, 306.0, 324.0]","[18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0]","[18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0]",18.0,18.0,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_METRIC_SCALE_OBSERVED,NOT_STARTED,
archive/assets/images/23_제일고_1학기_기말_고1_기출/q21-solution.svg,SCHEMATIC_ALLOWED,[180.0],[125.0],[],[],,,,SEMANTIC_SCALE_REVIEW_REQUIRED,PASS_EXPLICIT_SCHEMATIC_EXCEPTION,PASS_EXPLICIT_SCHEMATIC_EXCEPTION,Browser render and source facts show a relational explanatory diagram; exact metric values are printed in the solution panel and are not inferred from pixel distance.
archive/assets/images/23_제일고_1학기_기말_고1_기출/q22-solution.svg,EQUAL_UNIT,"[111.2, 136.4, 161.6, 186.8, 212.0, 237.2, 262.4, 287.6, 312.8]","[72.0, 97.2, 122.4, 147.6, 172.8, 198.0, 223.2, 248.4, 273.6, 298.8, 324.0]","[25.2, 25.2, 25.2, 25.2, 25.2, 25.2, 25.2, 25.2]","[25.2, 25.2, 25.2, 25.2, 25.2, 25.2, 25.2, 25.2, 25.2, 25.2]",25.2,25.2,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_METRIC_SCALE_OBSERVED,NOT_STARTED,
archive/assets/images/23_팔마고_1학기_기말_고1_기출/q06-solution.svg,EQUAL_UNIT,"[36.0, 52.0, 68.0, 84.0, 100.0, 116.0, 132.0, 148.0, 164.0, 180.0, 196.0, 212.0, 228.0, 244.0, 260.0, 276.0, 292.0, 308.0, 324.0, 340.0, 356.0]","[33.0, 49.0, 65.0, 81.0, 97.0, 113.0, 129.0, 145.0, 161.0, 177.0, 193.0, 209.0, 225.0, 241.0]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]",16.0,16.0,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_EQUAL_UNIT_REPAIRED,PASS_METRIC_SCALE_REPAIRED,Equal grid spacing was observed; metadata was normalized to EQUAL_UNIT and the SVG root now has preserveAspectRatio=xMidYMid meet.
archive/assets/images/23_팔마고_1학기_기말_고1_기출/q11-solution.svg,EQUAL_UNIT,"[36.0, 52.0, 68.0, 84.0, 100.0, 116.0, 132.0, 148.0, 164.0, 180.0, 196.0, 212.0, 228.0, 244.0, 260.0, 276.0, 292.0, 308.0, 324.0, 340.0, 356.0]","[33.0, 49.0, 65.0, 81.0, 97.0, 113.0, 129.0, 145.0, 161.0, 177.0, 193.0, 209.0, 225.0, 241.0]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]",16.0,16.0,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_EQUAL_UNIT_REPAIRED,PASS_METRIC_SCALE_REPAIRED,Equal grid spacing was observed; metadata was normalized to EQUAL_UNIT and the SVG root now has preserveAspectRatio=xMidYMid meet.
archive/assets/images/23_팔마고_1학기_기말_고1_기출/q14-solution.svg,EQUAL_UNIT,"[86.0, 111.2, 136.4, 161.6, 186.8, 212.0, 237.2, 262.4, 287.6, 312.8, 338.0]","[72.0, 97.2, 122.4, 147.6, 172.8, 198.0, 223.2, 248.4, 273.6, 298.8, 324.0]","[25.2, 25.2, 25.2, 25.2, 25.2, 25.2, 25.2, 25.2, 25.2, 25.2]","[25.2, 25.2, 25.2, 25.2, 25.2, 25.2, 25.2, 25.2, 25.2, 25.2]",25.2,25.2,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_METRIC_SCALE_OBSERVED,NOT_STARTED,
archive/assets/images/23_팔마고_1학기_기말_고1_기출/q16-solution.svg,EQUAL_UNIT,"[36.0, 52.0, 68.0, 84.0, 100.0, 116.0, 132.0, 148.0, 164.0, 180.0, 196.0, 212.0, 228.0, 244.0, 260.0, 276.0, 292.0, 308.0, 324.0, 340.0, 356.0]","[33.0, 49.0, 65.0, 81.0, 97.0, 113.0, 129.0, 145.0, 161.0, 177.0, 193.0, 209.0, 225.0, 241.0]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]",16.0,16.0,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_EQUAL_UNIT_REPAIRED,PASS_METRIC_SCALE_REPAIRED,Equal grid spacing was observed; metadata was normalized to EQUAL_UNIT and the SVG root now has preserveAspectRatio=xMidYMid meet.
archive/assets/images/23_팔마고_1학기_기말_고1_기출/q19-solution.svg,EQUAL_UNIT,"[36.0, 52.0, 68.0, 84.0, 100.0, 116.0, 132.0, 148.0, 164.0, 180.0, 196.0, 212.0, 228.0, 244.0, 260.0, 276.0, 292.0, 308.0, 324.0, 340.0, 356.0]","[33.0, 49.0, 65.0, 81.0, 97.0, 113.0, 129.0, 145.0, 161.0, 177.0, 193.0, 209.0, 225.0, 241.0]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]",16.0,16.0,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_EQUAL_UNIT_REPAIRED,PASS_METRIC_SCALE_REPAIRED,Equal grid spacing was observed; metadata was normalized to EQUAL_UNIT and the SVG root now has preserveAspectRatio=xMidYMid meet.
archive/assets/images/23_팔마고_2학기_중간_고1_기출/q15-solution.svg,SCHEMATIC_ALLOWED,[190.0],"[155.0, 190.0, 227.0]",[],"[35.0, 37.0]",,36.0,,SEMANTIC_SCALE_REVIEW_REQUIRED,PASS_EXPLICIT_SCHEMATIC_EXCEPTION,PASS_EXPLICIT_SCHEMATIC_EXCEPTION,Browser render and source facts show a relational explanatory diagram; exact metric values are printed in the solution panel and are not inferred from pixel distance.
archive/assets/images/23_팔마고_2학기_중간_고1_기출/q16-solution.svg,SCHEMATIC_ALLOWED,[140.0],"[146.0, 190.0, 193.0]",[],"[44.0, 3.0]",,23.5,,SEMANTIC_SCALE_REVIEW_REQUIRED,PASS_EXPLICIT_SCHEMATIC_EXCEPTION,PASS_EXPLICIT_SCHEMATIC_EXCEPTION,Browser render and source facts show a relational explanatory diagram; exact metric values are printed in the solution panel and are not inferred from pixel distance.
archive/assets/images/23_팔마고_2학기_중간_고1_기출/q18-solution.svg,SCHEMATIC_ALLOWED,[70.0],"[166.0, 230.0]",[],[64.0],,64.0,,SEMANTIC_SCALE_REVIEW_REQUIRED,PASS_EXPLICIT_SCHEMATIC_EXCEPTION,PASS_EXPLICIT_SCHEMATIC_EXCEPTION,Browser render and source facts show a relational explanatory diagram; exact metric values are printed in the solution panel and are not inferred from pixel distance.
archive/assets/images/24_금당고_1학기_기말_고1_기출/q07-solution.svg,EQUAL_UNIT,"[54.5, 86.0, 117.5, 149.0, 180.5, 212.0, 243.5, 275.0, 306.5, 338.0, 369.5]","[72.0, 103.5, 135.0, 166.5, 198.0, 229.5, 261.0, 292.5, 324.0]","[31.5, 31.5, 31.5, 31.5, 31.5, 31.5, 31.5, 31.5, 31.5, 31.5]","[31.5, 31.5, 31.5, 31.5, 31.5, 31.5, 31.5, 31.5]",31.5,31.5,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_METRIC_SCALE_OBSERVED,NOT_STARTED,
archive/assets/images/24_금당고_1학기_기말_고1_기출/q09-solution.svg,EQUAL_UNIT,"[86.0, 108.91, 131.82, 154.73, 177.64, 200.55, 223.45, 246.36, 269.27, 292.18, 315.09, 338.0]","[72.0, 94.91, 117.82, 140.73, 163.64, 186.55, 209.45, 232.36, 255.27, 278.18, 301.09, 324.0]","[22.91, 22.91, 22.91, 22.91, 22.91, 22.9, 22.91, 22.91, 22.91, 22.91, 22.91]","[22.91, 22.91, 22.91, 22.91, 22.91, 22.9, 22.91, 22.91, 22.91, 22.91, 22.91]",22.91,22.91,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_METRIC_SCALE_OBSERVED,NOT_STARTED,
archive/assets/images/24_금당고_1학기_기말_고1_기출/q16-solution.svg,EQUAL_UNIT,"[170.0, 216.67, 263.33]","[72.0, 118.67, 165.33, 212.0, 258.67, 305.33]","[46.67, 46.66]","[46.67, 46.66, 46.67, 46.67, 46.66]",46.665,46.67,0.00010713520462829564,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_METRIC_SCALE_OBSERVED,NOT_STARTED,
archive/assets/images/24_금당고_1학기_기말_고1_기출/q20-solution.svg,EQUAL_UNIT,"[111.2, 161.6, 212.0, 262.4, 312.8]","[72.0, 122.4, 172.8, 223.2, 273.6, 324.0]","[50.4, 50.4, 50.4, 50.4]","[50.4, 50.4, 50.4, 50.4, 50.4]",50.4,50.4,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_METRIC_SCALE_OBSERVED,NOT_STARTED,
archive/assets/images/24_매산고_1학기_기말_고1_기출/q07-solution.svg,EQUAL_UNIT,"[74.55, 97.45, 120.36, 143.27, 166.18, 189.09, 212.0, 234.91, 257.82, 280.73, 303.64, 326.55, 349.45]","[72.0, 94.91, 117.82, 140.73, 163.64, 186.55, 209.45, 232.36, 255.27, 278.18, 301.09, 324.0]","[22.9, 22.91, 22.91, 22.91, 22.91, 22.91, 22.91, 22.91, 22.91, 22.91, 22.91, 22.9]","[22.91, 22.91, 22.91, 22.91, 22.91, 22.9, 22.91, 22.91, 22.91, 22.91, 22.91]",22.91,22.91,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_METRIC_SCALE_OBSERVED,NOT_STARTED,
archive/assets/images/24_매산고_1학기_기말_고1_기출/q09-solution.svg,EQUAL_UNIT,"[60.8, 111.2, 161.6, 212.0, 262.4, 312.8, 363.2]","[72.0, 122.4, 172.8, 223.2, 273.6, 324.0]","[50.4, 50.4, 50.4, 50.4, 50.4, 50.4]","[50.4, 50.4, 50.4, 50.4, 50.4]",50.4,50.4,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_METRIC_SCALE_OBSERVED,NOT_STARTED,
archive/assets/images/24_매산고_1학기_기말_고1_기출/q15-solution.svg,EQUAL_UNIT,"[86.0, 131.0, 176.0, 221.0, 266.0, 311.0, 356.0]","[81.0, 126.0, 171.0, 216.0, 261.0, 306.0]","[45.0, 45.0, 45.0, 45.0, 45.0, 45.0]","[45.0, 45.0, 45.0, 45.0, 45.0]",45.0,45.0,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_METRIC_SCALE_OBSERVED,NOT_STARTED,
archive/assets/images/24_매산고_1학기_기말_고1_기출/q17-solution.svg,EQUAL_UNIT,"[130.47, 160.12, 189.76, 219.41, 249.06, 278.71, 308.35]","[86.82, 116.47, 146.12, 175.76, 205.41, 235.06, 264.71, 294.35, 324.0]","[29.65, 29.64, 29.65, 29.65, 29.65, 29.64]","[29.65, 29.65, 29.64, 29.65, 29.65, 29.65, 29.64, 29.65]",29.65,29.65,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_METRIC_SCALE_OBSERVED,NOT_STARTED,
archive/assets/images/24_제일고_1학기_기말_고1_기출/q10-solution.svg,EQUAL_UNIT,"[58.0, 86.0, 114.0, 142.0, 170.0, 198.0, 226.0, 254.0, 282.0, 310.0, 338.0, 366.0]","[72.0, 100.0, 128.0, 156.0, 184.0, 212.0, 240.0, 268.0, 296.0, 324.0]","[28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0]","[28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0]",28.0,28.0,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_METRIC_SCALE_OBSERVED,NOT_STARTED,
archive/assets/images/24_제일고_1학기_기말_고1_기출/q12-solution.svg,EQUAL_UNIT,"[181.76, 232.16, 282.56]","[72.0, 122.4, 172.8, 223.2, 273.6, 324.0]","[50.4, 50.4]","[50.4, 50.4, 50.4, 50.4, 50.4]",50.4,50.4,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_METRIC_SCALE_OBSERVED,NOT_STARTED,
archive/assets/images/24_제일고_1학기_기말_고1_기출/q13-solution.svg,EQUAL_UNIT,"[117.5, 149.0, 180.5, 212.0, 243.5, 275.0, 306.5]","[87.75, 119.25, 150.75, 182.25, 213.75, 245.25, 276.75, 308.25]","[31.5, 31.5, 31.5, 31.5, 31.5, 31.5]","[31.5, 31.5, 31.5, 31.5, 31.5, 31.5, 31.5]",31.5,31.5,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_METRIC_SCALE_OBSERVED,NOT_STARTED,
archive/assets/images/24_제일고_1학기_기말_고1_기출/q15-solution.svg,EQUAL_UNIT,"[113.0, 131.0, 149.0, 167.0, 185.0, 203.0, 221.0, 239.0, 257.0, 275.0, 293.0, 311.0]","[72.0, 90.0, 108.0, 126.0, 144.0, 162.0, 180.0, 198.0, 216.0, 234.0, 252.0, 270.0, 288.0, 306.0, 324.0]","[18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0]","[18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0]",18.0,18.0,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_METRIC_SCALE_OBSERVED,NOT_STARTED,
archive/assets/images/24_제일고_1학기_기말_고1_기출/q17-solution.svg,EQUAL_UNIT,"[93.41, 123.06, 152.71, 182.35, 212.0, 241.65, 271.29, 300.94, 330.59]","[86.82, 116.47, 146.12, 175.76, 205.41, 235.06, 264.71, 294.35, 324.0]","[29.65, 29.65, 29.64, 29.65, 29.65, 29.64, 29.65, 29.65]","[29.65, 29.65, 29.64, 29.65, 29.65, 29.65, 29.64, 29.65]",29.65,29.65,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_METRIC_SCALE_OBSERVED,NOT_STARTED,
archive/assets/images/24_제일고_1학기_기말_고1_기출/q21-solution.svg,EQUAL_UNIT,"[86.0, 109.0, 132.0, 155.0, 178.0, 200.55, 201.0, 223.0, 246.0, 269.0, 292.0, 315.0, 338.0]","[95.0, 118.0, 141.0, 164.0, 187.0, 209.0, 209.45, 232.0, 255.0, 278.0, 301.0]","[23.0, 23.0, 23.0, 23.0, 22.55, 0.45, 22.0, 23.0, 23.0, 23.0, 23.0, 23.0]","[23.0, 23.0, 23.0, 23.0, 22.0, 0.45, 22.55, 23.0, 23.0, 23.0]",23.0,23.0,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_METRIC_SCALE_OBSERVED,NOT_STARTED,
archive/assets/images/24_제일고_1학기_기말_고1_기출/q22-solution.svg,EQUAL_UNIT,"[54.5, 86.0, 117.5, 149.0, 180.5, 212.0, 243.5, 275.0, 306.5, 338.0, 369.5]","[72.0, 103.5, 135.0, 166.5, 198.0, 229.5, 261.0, 292.5, 324.0]","[31.5, 31.5, 31.5, 31.5, 31.5, 31.5, 31.5, 31.5, 31.5, 31.5]","[31.5, 31.5, 31.5, 31.5, 31.5, 31.5, 31.5, 31.5]",31.5,31.5,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_METRIC_SCALE_OBSERVED,NOT_STARTED,
archive/assets/images/25_금당고_2학기_기말_고1_기출/q18-solution.svg,EQUAL_UNIT,"[128.0, 149.0, 170.0, 191.0, 212.0, 233.0, 254.0, 275.0, 296.0]","[72.0, 93.0, 114.0, 135.0, 156.0, 177.0, 198.0, 219.0, 240.0, 261.0, 282.0, 303.0, 324.0]","[21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0]","[21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0]",21.0,21.0,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_METRIC_SCALE_OBSERVED,NOT_STARTED,
archive/assets/images/25_금당고_2학기_중간_고1_기출/q03-solution.svg,EQUAL_UNIT,"[70.25, 101.75, 133.25, 164.75, 196.25, 227.75, 259.25, 290.75, 322.25, 353.75]","[72.0, 103.5, 135.0, 166.5, 198.0, 229.5, 261.0, 292.5, 324.0]","[31.5, 31.5, 31.5, 31.5, 31.5, 31.5, 31.5, 31.5, 31.5]","[31.5, 31.5, 31.5, 31.5, 31.5, 31.5, 31.5, 31.5]",31.5,31.5,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_METRIC_SCALE_OBSERVED,NOT_STARTED,
archive/assets/images/25_금당고_2학기_중간_고1_기출/q04-solution.svg,EQUAL_UNIT,"[167.0, 212.0, 257.0]","[108.0, 153.0, 198.0, 243.0, 288.0]","[45.0, 45.0]","[45.0, 45.0, 45.0, 45.0]",45.0,45.0,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_METRIC_SCALE_OBSERVED,NOT_STARTED,
archive/assets/images/25_금당고_2학기_중간_고1_기출/q08-solution.svg,EQUAL_UNIT,"[86.0, 122.0, 158.0, 194.0, 230.0, 266.0, 302.0, 338.0]","[72.0, 108.0, 144.0, 180.0, 216.0, 252.0, 288.0, 324.0]","[36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0]","[36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0]",36.0,36.0,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_METRIC_SCALE_OBSERVED,NOT_STARTED,
archive/assets/images/25_금당고_2학기_중간_고1_기출/q11-solution.svg,EQUAL_UNIT,"[135.0, 163.0, 191.0, 219.0, 247.0, 275.0, 303.0]","[100.0, 128.0, 156.0, 184.0, 212.0, 240.0, 268.0, 296.0]","[28.0, 28.0, 28.0, 28.0, 28.0, 28.0]","[28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0]",28.0,28.0,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_METRIC_SCALE_OBSERVED,NOT_STARTED,
archive/assets/images/25_금당고_2학기_중간_고1_기출/q12-solution.svg,EQUAL_UNIT,"[86.0, 107.0, 128.0, 149.0, 170.0, 191.0, 212.0, 233.0, 254.0, 275.0, 296.0, 317.0, 338.0]","[72.0, 93.0, 114.0, 135.0, 156.0, 177.0, 198.0, 219.0, 240.0, 261.0, 282.0, 303.0, 324.0]","[21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0]","[21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0]",21.0,21.0,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_METRIC_SCALE_OBSERVED,NOT_STARTED,
archive/assets/images/25_금당고_2학기_중간_고1_기출/q16-solution.svg,EQUAL_UNIT,"[119.6, 153.2, 186.8, 220.4, 254.0, 287.6, 321.2]","[72.0, 105.6, 139.2, 172.8, 204.3, 206.4, 240.0, 273.6, 307.2]","[33.6, 33.6, 33.6, 33.6, 33.6, 33.6]","[33.6, 33.6, 33.6, 31.5, 2.1, 33.6, 33.6, 33.6]",33.6,33.6,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_METRIC_SCALE_OBSERVED,NOT_STARTED,
archive/assets/images/25_금당고_2학기_중간_고1_기출/q18-solution.svg,EQUAL_UNIT,"[94.4, 128.0, 161.6, 195.2, 228.8, 262.4, 296.0, 329.6]","[72.0, 105.6, 139.2, 172.8, 206.4, 240.0, 273.6, 307.2]","[33.6, 33.6, 33.6, 33.6, 33.6, 33.6, 33.6]","[33.6, 33.6, 33.6, 33.6, 33.6, 33.6, 33.6]",33.6,33.6,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_METRIC_SCALE_OBSERVED,NOT_STARTED,
archive/assets/images/25_금당고_2학기_중간_고1_기출/q19-solution.svg,EQUAL_UNIT,"[98.6, 123.8, 149.0, 174.2, 199.4, 224.6, 249.8, 275.0, 300.2, 325.4]","[72.0, 97.2, 122.4, 147.6, 172.8, 198.0, 223.2, 248.4, 273.6, 298.8, 324.0]","[25.2, 25.2, 25.2, 25.2, 25.2, 25.2, 25.2, 25.2, 25.2]","[25.2, 25.2, 25.2, 25.2, 25.2, 25.2, 25.2, 25.2, 25.2, 25.2]",25.2,25.2,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_METRIC_SCALE_OBSERVED,NOT_STARTED,
archive/assets/images/25_금당고_2학기_중간_고1_기출/q21-solution.svg,EQUAL_UNIT,"[65.0, 86.0, 107.0, 128.0, 149.0, 170.0, 191.0, 212.0, 233.0, 254.0, 275.0, 296.0, 317.0, 338.0, 359.0]","[72.0, 93.0, 114.0, 135.0, 156.0, 177.0, 198.0, 219.0, 240.0, 261.0, 282.0, 303.0, 324.0]","[21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0]","[21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0]",21.0,21.0,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_METRIC_SCALE_OBSERVED,NOT_STARTED,
archive/assets/images/25_매산고_2학기_중간_고1_기출/q07-solution.svg,EQUAL_UNIT,"[86.0, 107.0, 128.0, 149.0, 170.0, 191.0, 212.0, 233.0, 254.0, 275.0, 296.0, 317.0, 338.0]","[72.0, 93.0, 114.0, 135.0, 156.0, 177.0, 198.0, 219.0, 240.0, 261.0, 282.0, 303.0, 324.0]","[21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0]","[21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0]",21.0,21.0,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_METRIC_SCALE_OBSERVED,NOT_STARTED,
