questionUid,examId,standardUnitKey,subUnitKey,graphRequirement,graphRole,graphGapDisposition,problemImageRef,solutionImageRef,problemImageStatus,problemVisualType,problemVisualStatus,solutionImageStatus,baselineProblemImageHash,baselineSolutionImageHash
h1:original/high/h1/2final/22_순천여고_2학기_기말_고1_기출.js_17,original/high/h1/2final/22_순천여고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,SOLUTION_VISUAL_PRESENT,assets/images/22_순천여고_2학기_기말_고1_기출/q17.png,assets/images/22_순천여고_2학기_기말_고1_기출/q17-solution.svg,PRESENT,,PRESENT,PRESENT,ac06bf5194d610a97b58a5f3d8805037ccc14fa910526ee3b7f2436bbcb39cab,e88d44916c5bef9b536fbcd4649e79f221d23dbb12e1db971c68b9c639d60397
h1:original/high/h1/2final/22_순천여고_2학기_기말_고1_기출.js_18,original/high/h1/2final/22_순천여고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/22_순천여고_2학기_기말_고1_기출.js_19,original/high/h1/2final/22_순천여고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/22_순천여고_2학기_기말_고1_기출.js_2,original/high/h1/2final/22_순천여고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/22_순천여고_2학기_기말_고1_기출.js_20,original/high/h1/2final/22_순천여고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/22_순천여고_2학기_기말_고1_기출/q20-solution.svg,ABSENT,,ABSENT,PRESENT,,d9c4729b85f565d53182f925ae93e479cf13d8566637f714365d76482a38373f
h1:original/high/h1/2final/22_순천여고_2학기_기말_고1_기출.js_21,original/high/h1/2final/22_순천여고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/22_순천여고_2학기_기말_고1_기출/q21-solution.svg,ABSENT,,ABSENT,PRESENT,,8ff19f4307da572a5d572316b70568296b84bfd30e994ec246599ac8b0596e06
h1:original/high/h1/2final/22_순천여고_2학기_기말_고1_기출.js_22,original/high/h1/2final/22_순천여고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/22_순천여고_2학기_기말_고1_기출.js_23,original/high/h1/2final/22_순천여고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/22_순천여고_2학기_기말_고1_기출.js_4,original/high/h1/2final/22_순천여고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/22_순천여고_2학기_기말_고1_기출.js_5,original/high/h1/2final/22_순천여고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_GRAPH,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/22_순천여고_2학기_기말_고1_기출/q5.png,,PRESENT,,PRESENT,ABSENT,e8efdf5b1a9406ed018e2db831fe8a9fce6b6a65f2f2ce644cc687af684273f9,
h1:original/high/h1/2final/22_순천여고_2학기_기말_고1_기출.js_7,original/high/h1/2final/22_순천여고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/22_순천여고_2학기_기말_고1_기출/q07-solution.svg,ABSENT,,ABSENT,PRESENT,,0375b8d2f5b72748b2085c2b8d4a0a6f80b938b1c7b0c12e6d9182e7f0337111
h1:original/high/h1/2final/22_순천여고_2학기_기말_고1_기출.js_8,original/high/h1/2final/22_순천여고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/22_순천여고_2학기_기말_고1_기출/q08-solution.svg,ABSENT,,ABSENT,PRESENT,,06c8b42b51c2c18fd3ef19341e18b4d19f92716eedf65b089f53cbf3bde2d53c
h1:original/high/h1/2final/22_제일고_2학기_기말_고1_기출.js_1,original/high/h1/2final/22_제일고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/22_제일고_2학기_기말_고1_기출/q1.png,,PRESENT,,PRESENT,ABSENT,7f1065135e8b8d6474e0dce995a3d9cb9ccaafc54f106b0b4de1aa7749f366ef,
h1:original/high/h1/2final/22_제일고_2학기_기말_고1_기출.js_10,original/high/h1/2final/22_제일고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_RELATION_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/22_제일고_2학기_기말_고1_기출.js_15,original/high/h1/2final/22_제일고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/22_제일고_2학기_기말_고1_기출.js_16,original/high/h1/2final/22_제일고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/22_제일고_2학기_기말_고1_기출.js_17,original/high/h1/2final/22_제일고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/22_제일고_2학기_기말_고1_기출.js_19,original/high/h1/2final/22_제일고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/22_제일고_2학기_기말_고1_기출.js_2,original/high/h1/2final/22_제일고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/22_제일고_2학기_기말_고1_기출/q02-solution.svg,ABSENT,,ABSENT,PRESENT,,b3e976291bdc9875d19e986f026d6652f22b2ad22a0abdd44d6a3ac884edd90d
h1:original/high/h1/2final/22_제일고_2학기_기말_고1_기출.js_20,original/high/h1/2final/22_제일고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_RELATION_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/22_제일고_2학기_기말_고1_기출.js_22,original/high/h1/2final/22_제일고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/22_제일고_2학기_기말_고1_기출/q22-solution.svg,ABSENT,,ABSENT,PRESENT,,936ba2c3d8e89363e7b94568c80bc1b07294040837fe196e7aeb2e79f84f34c0
h1:original/high/h1/2final/22_제일고_2학기_기말_고1_기출.js_3,original/high/h1/2final/22_제일고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/22_제일고_2학기_기말_고1_기출/q3.png,,PRESENT,,PRESENT,ABSENT,6adc6445cdc11f2078408667596959850d41918620cf5b4260b5759c659428a7,
h1:original/high/h1/2final/22_제일고_2학기_기말_고1_기출.js_7,original/high/h1/2final/22_제일고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/22_제일고_2학기_기말_고1_기출.js_8,original/high/h1/2final/22_제일고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/22_제일고_2학기_기말_고1_기출.js_9,original/high/h1/2final/22_제일고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/22_제일고_2학기_기말_고1_기출/q09-solution.svg,ABSENT,,ABSENT,PRESENT,,ce2cabec007953824b5bf99f3bccadfb4f7abc58e52c2c75cdbee70a1dc51b81
h1:original/high/h1/2final/22_팔마고_2학기_기말_고1_기출.js_1,original/high/h1/2final/22_팔마고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/22_팔마고_2학기_기말_고1_기출.js_11,original/high/h1/2final/22_팔마고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/22_팔마고_2학기_기말_고1_기출.js_12,original/high/h1/2final/22_팔마고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/22_팔마고_2학기_기말_고1_기출/q12-solution.svg,ABSENT,,ABSENT,PRESENT,,974cfa9750741f571780a2eb906ad1f29b75043950780ec455f5d438e84e44b9
h1:original/high/h1/2final/22_팔마고_2학기_기말_고1_기출.js_16,original/high/h1/2final/22_팔마고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/22_팔마고_2학기_기말_고1_기출/q16-solution.svg,ABSENT,,ABSENT,PRESENT,,999a40ab9bf3da7c1fef06bf6a929d31b4a609811b5efb547f503866712d62b4
h1:original/high/h1/2final/22_팔마고_2학기_기말_고1_기출.js_18,original/high/h1/2final/22_팔마고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/22_팔마고_2학기_기말_고1_기출.js_2,original/high/h1/2final/22_팔마고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/22_팔마고_2학기_기말_고1_기출.js_20,original/high/h1/2final/22_팔마고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/22_팔마고_2학기_기말_고1_기출.js_21,original/high/h1/2final/22_팔마고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_BASIC,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/22_팔마고_2학기_기말_고1_기출/q21.svg,,PRESENT,,PRESENT,ABSENT,607222fa82ea05c52ce5801b0d484aac78b209cfca0b5d9e817ae735437a2515,
h1:original/high/h1/2final/22_팔마고_2학기_기말_고1_기출.js_4,original/high/h1/2final/22_팔마고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/22_팔마고_2학기_기말_고1_기출.js_6,original/high/h1/2final/22_팔마고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/22_팔마고_2학기_기말_고1_기출/q06-solution.svg,ABSENT,,ABSENT,PRESENT,,8a3b2059015f66c16b398a9a3052cc68c55a8e00d41f2e4192faa76a6a0a1037
h1:original/high/h1/2final/22_팔마고_2학기_기말_고1_기출.js_8,original/high/h1/2final/22_팔마고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/22_팔마고_2학기_기말_고1_기출/q08-solution.svg,ABSENT,,ABSENT,PRESENT,,ba12cbe8c114818317d922823d838dbe467ac271769fed76313860aba20ffbdd
h1:original/high/h1/2final/22_팔마고_2학기_기말_고1_기출.js_9,original/high/h1/2final/22_팔마고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/22_효천고_2학기_기말_고1_기출.js_1,original/high/h1/2final/22_효천고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/22_효천고_2학기_기말_고1_기출.js_11,original/high/h1/2final/22_효천고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/22_효천고_2학기_기말_고1_기출.js_13,original/high/h1/2final/22_효천고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/22_효천고_2학기_기말_고1_기출.js_15,original/high/h1/2final/22_효천고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/22_효천고_2학기_기말_고1_기출/q15-solution.svg,ABSENT,,ABSENT,PRESENT,,755a0ffb84cfd555446b9549e192dce3dd0c49b70535bbb3ade0e9ee1309371f
h1:original/high/h1/2final/22_효천고_2학기_기말_고1_기출.js_16,original/high/h1/2final/22_효천고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/22_효천고_2학기_기말_고1_기출/q16-solution.svg,ABSENT,,ABSENT,PRESENT,,e5ce0c0e8ee273b4971053959b2201c63a006bd3efa55ea79119abd2846a0470
h1:original/high/h1/2final/22_효천고_2학기_기말_고1_기출.js_18,original/high/h1/2final/22_효천고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/22_효천고_2학기_기말_고1_기출/q18-solution.svg,ABSENT,,ABSENT,PRESENT,,c3797edb09e5fa2012f2e15637a24a29f9aae2339416b70200abf6845ef6e902
h1:original/high/h1/2final/22_효천고_2학기_기말_고1_기출.js_19,original/high/h1/2final/22_효천고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/22_효천고_2학기_기말_고1_기출.js_2,original/high/h1/2final/22_효천고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/22_효천고_2학기_기말_고1_기출.js_20,original/high/h1/2final/22_효천고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/22_효천고_2학기_기말_고1_기출.js_22,original/high/h1/2final/22_효천고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/22_효천고_2학기_기말_고1_기출/q22-solution.svg,ABSENT,,ABSENT,PRESENT,,2a279e3a6ff17cccadb28f61ce2329d6304b42c5468cb9815663cdaeabee75b8
h1:original/high/h1/2final/22_효천고_2학기_기말_고1_기출.js_4,original/high/h1/2final/22_효천고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/22_효천고_2학기_기말_고1_기출/q04-solution.svg,ABSENT,,ABSENT,PRESENT,,105891e53af91fa39a85a7e76254542a3fb41f87bddc4d9dc9ac0ac504cd4b87
h1:original/high/h1/2final/22_효천고_2학기_기말_고1_기출.js_5,original/high/h1/2final/22_효천고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/22_효천고_2학기_기말_고1_기출/q05-solution.svg,ABSENT,,ABSENT,PRESENT,,ad1b146dbbca02acb2b708d8f2ac5b9e0ffdda9d17c8e49648cf8110bc4aad18
h1:original/high/h1/2final/23_강남여고_2학기_기말_고1_기출.js_11,original/high/h1/2final/23_강남여고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/23_강남여고_2학기_기말_고1_기출.js_12,original/high/h1/2final/23_강남여고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/23_강남여고_2학기_기말_고1_기출/q12.png,,PRESENT,,PRESENT,ABSENT,ed72d00ccc58c7e6abab0efaf90bf422b174d488f5d222d409245e48b8e9d884,
h1:original/high/h1/2final/23_강남여고_2학기_기말_고1_기출.js_15,original/high/h1/2final/23_강남여고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/23_강남여고_2학기_기말_고1_기출.js_16,original/high/h1/2final/23_강남여고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/23_강남여고_2학기_기말_고1_기출.js_17,original/high/h1/2final/23_강남여고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/23_강남여고_2학기_기말_고1_기출.js_18,original/high/h1/2final/23_강남여고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/23_강남여고_2학기_기말_고1_기출/q18.png,,PRESENT,,PRESENT,ABSENT,180758d06e8a4c5e0fa97c8ae537956a73b8155512b11ee496e43dad8413f970,
h1:original/high/h1/2final/23_강남여고_2학기_기말_고1_기출.js_19,original/high/h1/2final/23_강남여고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/23_강남여고_2학기_기말_고1_기출/q19-solution.svg,ABSENT,,ABSENT,PRESENT,,f381600b600974437d9f6cd56bc09256c29c85922cc28975b568d34ba71b3c0a
h1:original/high/h1/2final/23_강남여고_2학기_기말_고1_기출.js_2,original/high/h1/2final/23_강남여고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/23_강남여고_2학기_기말_고1_기출.js_20,original/high/h1/2final/23_강남여고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_GRAPH,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,SOLUTION_VISUAL_PRESENT,assets/images/23_강남여고_2학기_기말_고1_기출/q20.png,assets/images/23_강남여고_2학기_기말_고1_기출/q20-solution.svg,PRESENT,,PRESENT,PRESENT,c25d3191c98931cf974b2cfe7a7c00bd4710805e683ed48ff16892561edc0802,6235c6d5fcd9768d08f52c412df71017b1ccb3e0f5c97e629f8fb32ae08ca40a
h1:original/high/h1/2final/23_강남여고_2학기_기말_고1_기출.js_21,original/high/h1/2final/23_강남여고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/23_강남여고_2학기_기말_고1_기출.js_22,original/high/h1/2final/23_강남여고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_GRAPH,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,SOLUTION_VISUAL_PRESENT,assets/images/23_강남여고_2학기_기말_고1_기출/q22.png,assets/images/23_강남여고_2학기_기말_고1_기출/q22-solution.svg,PRESENT,,PRESENT,PRESENT,56e90d19e4f0f1ad69cd259027a91dc56aeaa057fba412872b3bcec252bf4ae5,178964b7283d08cc49254532f9ddf0440a28d1646bad533d4d003e1f3fa269d9
h1:original/high/h1/2final/23_강남여고_2학기_기말_고1_기출.js_24,original/high/h1/2final/23_강남여고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_INVERSE,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/23_강남여고_2학기_기말_고1_기출/q24-solution.svg,ABSENT,,ABSENT,PRESENT,,f8abb72286daa7732e6e19d42fa9a8c791da28c422c69b00ddd4e69fb9c2b94f
h1:original/high/h1/2final/23_강남여고_2학기_기말_고1_기출.js_3,original/high/h1/2final/23_강남여고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/23_강남여고_2학기_기말_고1_기출.js_5,original/high/h1/2final/23_강남여고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_GRAPH,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/23_강남여고_2학기_기말_고1_기출/q05-solution.svg,ABSENT,,ABSENT,PRESENT,,768677ae3c0c7211ee2407c33d8286ed3eafb6e960755199b6ac6524a4b8365f
h1:original/high/h1/2final/23_강남여고_2학기_기말_고1_기출.js_6,original/high/h1/2final/23_강남여고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/23_강남여고_2학기_기말_고1_기출/q06-solution.svg,ABSENT,,ABSENT,PRESENT,,2cdab09af81b5e3966efcd4364a9d2a745f6d95fde1f0851cc3f35ed2f902161
h1:original/high/h1/2final/23_강남여고_2학기_기말_고1_기출.js_8,original/high/h1/2final/23_강남여고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/23_강남여고_2학기_기말_고1_기출.js_9,original/high/h1/2final/23_강남여고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/23_금당고_2학기_기말_고1_기출.js_10,original/high/h1/2final/23_금당고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
