questionUid,sourceJsPath,examId,id,standardCourse,standardUnitKey,standardUnit,subUnitKey,subUnit,questionType,problemImageRef,problemImageStatus,solutionImageRef,solutionImageStatus,inlineSolutionSvgCount,sourceFileBytes,sourceFileSha256,protectedHash,solutionHash,visualRequirementSignal,visualDecision,visualAction,visualReasons,expectedFactStatus,observedFactStatus,parityStatus,renderStatus,sourceReviewStatus,solutionFreezeStatus,currentStatus
archive/exams/original/high/h1/1final/26_순천여고_1학기_기말_고1_기출.js|26_순천여고_1학기_기말_고1_기출|17,archive/exams/original/high/h1/1final/26_순천여고_1학기_기말_고1_기출.js,26_순천여고_1학기_기말_고1_기출,17,공통수학1,H22-C-05,이차방정식과 이차함수,H22-C-05-QUADRATIC_FUNCTION_GRAPH,이차함수의 그래프,객관식,,ABSENT,,ABSENT,0,38688,bd5f942a1354d79dac6a827e48179b103e002ebbe3ccb90850835786c2c8f0c6,cf4fa03ca0c1b07d6b02b62a79127306d556b73c6ca9441fda17935cad6aa7e3,19f4c4810bdb76fc018eb785cf9e90e7123321c777f7958e5bec9ff8bc1fa65d,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,GRAPH_OR_FUNCTION_STRUCTURE|CASE_OR_BOUNDARY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1final/26_순천여고_1학기_기말_고1_기출.js|26_순천여고_1학기_기말_고1_기출|20,archive/exams/original/high/h1/1final/26_순천여고_1학기_기말_고1_기출.js,26_순천여고_1학기_기말_고1_기출,20,공통수학1,H22-C-06,여러 가지 방정식과 부등식,H22-C-06-EQUATION,여러 가지 방정식,객관식,,ABSENT,,ABSENT,0,38688,bd5f942a1354d79dac6a827e48179b103e002ebbe3ccb90850835786c2c8f0c6,783ecc63575155a332909f05a87c6868727b18450647155a02612a01b3cb8d0f,c3a3d5eda6072510324eaa8f97e9e8e7da7044e09e1ec6fbb8f0a5ca83c39d8d,VISUAL_OPTIONAL_OR_EXEMPT_CANDIDATE,NO_VISUAL,NONE,NUMBER_LINE_OR_INEQUALITY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1final/26_순천여고_1학기_기말_고1_기출.js|26_순천여고_1학기_기말_고1_기출|21,archive/exams/original/high/h1/1final/26_순천여고_1학기_기말_고1_기출.js,26_순천여고_1학기_기말_고1_기출,21,공통수학1,H22-C-06,여러 가지 방정식과 부등식,H22-C-06-EQUATION_BASIC,방정식의 풀이,서술형,,ABSENT,,ABSENT,0,38688,bd5f942a1354d79dac6a827e48179b103e002ebbe3ccb90850835786c2c8f0c6,7b56b42bcff70e8f20130dbb227d9d91c1f18bb28e4267a7daed92674e9b7977,479e7f77ef30530747455e7ecef3dedf7882478bbe3421ca5c76bffa077f71df,VISUAL_OPTIONAL_OR_EXEMPT_CANDIDATE,NO_VISUAL,NONE,GRAPH_OR_FUNCTION_STRUCTURE|NUMBER_LINE_OR_INEQUALITY_STRUCTURE|CASE_OR_BOUNDARY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1final/26_순천여고_1학기_기말_고1_기출.js|26_순천여고_1학기_기말_고1_기출|22,archive/exams/original/high/h1/1final/26_순천여고_1학기_기말_고1_기출.js,26_순천여고_1학기_기말_고1_기출,22,공통수학1,H22-C-06,여러 가지 방정식과 부등식,H22-C-06-HIGHER_INEQUALITY,여러 가지 부등식,서술형,,ABSENT,,ABSENT,0,38688,bd5f942a1354d79dac6a827e48179b103e002ebbe3ccb90850835786c2c8f0c6,f151df4dfeaf59d3747bb9ad61b36e2e1424f432aba53c5d3db04268d1986d22,0ff80398517ec44d1cc2958373f437a1c91082982ecddd788121dc54f5138a2f,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,NUMBER_LINE_OR_INEQUALITY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1final/26_순천여고_1학기_기말_고1_기출.js|26_순천여고_1학기_기말_고1_기출|23,archive/exams/original/high/h1/1final/26_순천여고_1학기_기말_고1_기출.js,26_순천여고_1학기_기말_고1_기출,23,공통수학1,H22-C-05,이차방정식과 이차함수,H22-C-05-QUADRATIC_FUNCTION_GRAPH,이차함수의 그래프,서술형,assets/images/26_순천여고_1학기_기말_고1_기출/q23.png,PRESENT,,ABSENT,0,38688,bd5f942a1354d79dac6a827e48179b103e002ebbe3ccb90850835786c2c8f0c6,e9515b3ccc44272da2376a3763a9728534c30fa197397ecb208a06026bf89cab,a9da0d949e8818b376cb1054fadedf0cf1ec0df2ae14bb9ed4c045db6354c1df,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,GRAPH_OR_FUNCTION_STRUCTURE|COORDINATE_OR_GEOMETRY_STRUCTURE|CASE_OR_BOUNDARY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1final/26_순천여고_1학기_기말_고1_기출.js|26_순천여고_1학기_기말_고1_기출|5,archive/exams/original/high/h1/1final/26_순천여고_1학기_기말_고1_기출.js,26_순천여고_1학기_기말_고1_기출,5,공통수학1,H22-C-06,여러 가지 방정식과 부등식,H22-C-06-INEQUALITY,여러 가지 부등식,객관식,,ABSENT,,ABSENT,0,38688,bd5f942a1354d79dac6a827e48179b103e002ebbe3ccb90850835786c2c8f0c6,3d66ea38c9e4ddcd8232d27812d830dec2d87440bb02d0ecc8cf15dd0824680a,4766c16729210d007f9a4e1cc57a73a720b944a3e57d7ae6f2a52f89ada36244,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,NUMBER_LINE_OR_INEQUALITY_STRUCTURE|CASE_OR_BOUNDARY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1final/26_순천여고_1학기_기말_고1_기출.js|26_순천여고_1학기_기말_고1_기출|6,archive/exams/original/high/h1/1final/26_순천여고_1학기_기말_고1_기출.js,26_순천여고_1학기_기말_고1_기출,6,공통수학1,H22-C-05,이차방정식과 이차함수,H22-C-05-QUADRATIC_FUNCTION_GRAPH,이차함수의 그래프,객관식,,ABSENT,,ABSENT,0,38688,bd5f942a1354d79dac6a827e48179b103e002ebbe3ccb90850835786c2c8f0c6,bbfe3cfd560159bc929f4e6d9fead2768b906989a143f4bfa4845da8541d2a04,2581b32b9ff236b8880144216e74eca45f20267b6efe672d68253499bd6c5316,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,GRAPH_OR_FUNCTION_STRUCTURE|COORDINATE_OR_GEOMETRY_STRUCTURE|CASE_OR_BOUNDARY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1final/26_순천여고_1학기_기말_고1_기출.js|26_순천여고_1학기_기말_고1_기출|8,archive/exams/original/high/h1/1final/26_순천여고_1학기_기말_고1_기출.js,26_순천여고_1학기_기말_고1_기출,8,공통수학1,H22-C-06,여러 가지 방정식과 부등식,H22-C-06-HIGHER_INEQUALITY,여러 가지 부등식,객관식,,ABSENT,,ABSENT,0,38688,bd5f942a1354d79dac6a827e48179b103e002ebbe3ccb90850835786c2c8f0c6,882a0bfe1958ec5ec0c3c5711c976311a5ba03a74b7263c054ce56c175a65f7c,9bfac863c3834ea7e7c164ac30f6b58a39315e2d9c7346e52396bf479dc40eec,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,NUMBER_LINE_OR_INEQUALITY_STRUCTURE|CASE_OR_BOUNDARY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1final/26_팔마고_1학기_기말_고1_기출.js|26_팔마고_1학기_기말_고1_기출|12,archive/exams/original/high/h1/1final/26_팔마고_1학기_기말_고1_기출.js,26_팔마고_1학기_기말_고1_기출,12,공통수학1,H22-C-06,여러 가지 방정식과 부등식,H22-C-06-HIGHER_INEQUALITY,여러 가지 부등식,객관식,,ABSENT,,ABSENT,0,39332,bb8d68040dac365bbc76d1d920e1e62611c8441be978e79c621b3f3831be320f,ee0305ebb3f4bd8e12d86b2df6471a3247328e0d52aa4db63fdd7f9e35313918,8fc982da3095b255cfc7843dfdca6347a887239f3ed4515cca5cdb6814a2d15a,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,NUMBER_LINE_OR_INEQUALITY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1final/26_팔마고_1학기_기말_고1_기출.js|26_팔마고_1학기_기말_고1_기출|13,archive/exams/original/high/h1/1final/26_팔마고_1학기_기말_고1_기출.js,26_팔마고_1학기_기말_고1_기출,13,공통수학1,H22-C-05,이차방정식과 이차함수,H22-C-05-QUADRATIC_FUNCTION_GRAPH,이차함수의 그래프,객관식,assets/images/26_팔마고_1학기_기말_고1_기출/q13.png,PRESENT,,ABSENT,0,39332,bb8d68040dac365bbc76d1d920e1e62611c8441be978e79c621b3f3831be320f,440ec64fd61c80be0cb6d6b73c27ba45b04180d7259f5bcd22cd37b22620069f,e5aa5a6de9bfe79caf9544742a6449480bd4c0bd719125863af476e69105a2e4,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,GRAPH_OR_FUNCTION_STRUCTURE|COORDINATE_OR_GEOMETRY_STRUCTURE|CASE_OR_BOUNDARY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1final/26_팔마고_1학기_기말_고1_기출.js|26_팔마고_1학기_기말_고1_기출|14,archive/exams/original/high/h1/1final/26_팔마고_1학기_기말_고1_기출.js,26_팔마고_1학기_기말_고1_기출,14,공통수학1,H22-C-06,여러 가지 방정식과 부등식,H22-C-06-EQUATION_BASIC,방정식의 풀이,객관식,,ABSENT,,ABSENT,0,39332,bb8d68040dac365bbc76d1d920e1e62611c8441be978e79c621b3f3831be320f,dcc54f1ffea32976bffc95b958b57e8531736e138908956243a1f9f9657455bb,8c028add3a09e0742a1aa95614ea614808ecba8dd2c5c3404d36f4d89ad5ce68,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,NUMBER_LINE_OR_INEQUALITY_STRUCTURE|CASE_OR_BOUNDARY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1final/26_팔마고_1학기_기말_고1_기출.js|26_팔마고_1학기_기말_고1_기출|17,archive/exams/original/high/h1/1final/26_팔마고_1학기_기말_고1_기출.js,26_팔마고_1학기_기말_고1_기출,17,공통수학1,H22-C-06,여러 가지 방정식과 부등식,H22-C-06-HIGHER_INEQUALITY,여러 가지 부등식,객관식,,ABSENT,,ABSENT,0,39332,bb8d68040dac365bbc76d1d920e1e62611c8441be978e79c621b3f3831be320f,bb807c25c0cbab1bced894d3b43833396947bf3e42623110133f1e08695f6710,736996a9d30778c4f05fa896b3ba35aa99b5129f53b6fdf68e4030ab6816529a,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,NUMBER_LINE_OR_INEQUALITY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1final/26_팔마고_1학기_기말_고1_기출.js|26_팔마고_1학기_기말_고1_기출|18,archive/exams/original/high/h1/1final/26_팔마고_1학기_기말_고1_기출.js,26_팔마고_1학기_기말_고1_기출,18,공통수학1,H22-C-05,이차방정식과 이차함수,H22-C-05-QUADRATIC_FUNCTION_GRAPH,이차함수의 그래프,객관식,,ABSENT,,ABSENT,0,39332,bb8d68040dac365bbc76d1d920e1e62611c8441be978e79c621b3f3831be320f,969017385f4ded67bb16bf6e25d60f3221d30a180e8454130248ebe80cac1307,31bdf4a725794e95e91f3632e5d3eda7c31e23684e8517846e243b7f546bfc8c,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,GRAPH_OR_FUNCTION_STRUCTURE|NUMBER_LINE_OR_INEQUALITY_STRUCTURE|COORDINATE_OR_GEOMETRY_STRUCTURE|CASE_OR_BOUNDARY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1final/26_팔마고_1학기_기말_고1_기출.js|26_팔마고_1학기_기말_고1_기출|20,archive/exams/original/high/h1/1final/26_팔마고_1학기_기말_고1_기출.js,26_팔마고_1학기_기말_고1_기출,20,공통수학1,H22-C-05,이차방정식과 이차함수,H22-C-05-FUNCTION_BASIC,함수의 뜻과 그래프,단답형,,ABSENT,,ABSENT,0,39332,bb8d68040dac365bbc76d1d920e1e62611c8441be978e79c621b3f3831be320f,fbbf90b75fce6729297f0139e094f72727fb9f4c81894e57799e1a2ed79f1475,c37c66b51068f1b1a70ed57ce56a5bc73f444249716fb2d4e09dc6a251d890ac,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,GRAPH_OR_FUNCTION_STRUCTURE|COORDINATE_OR_GEOMETRY_STRUCTURE|CASE_OR_BOUNDARY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1final/26_팔마고_1학기_기말_고1_기출.js|26_팔마고_1학기_기말_고1_기출|21,archive/exams/original/high/h1/1final/26_팔마고_1학기_기말_고1_기출.js,26_팔마고_1학기_기말_고1_기출,21,공통수학1,H22-C-06,여러 가지 방정식과 부등식,H22-C-06-EQUATION_BASIC,방정식의 풀이,단답형,,ABSENT,,ABSENT,0,39332,bb8d68040dac365bbc76d1d920e1e62611c8441be978e79c621b3f3831be320f,d1b0db6759efb18db947b6c9886a820e40de029982eaa720157868f4557e58e1,90e4d9ddd694d6596f3e40804f4f928aaecd174cd6d1f375242cc69abc3bd185,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,NUMBER_LINE_OR_INEQUALITY_STRUCTURE|CASE_OR_BOUNDARY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1final/26_팔마고_1학기_기말_고1_기출.js|26_팔마고_1학기_기말_고1_기출|22,archive/exams/original/high/h1/1final/26_팔마고_1학기_기말_고1_기출.js,26_팔마고_1학기_기말_고1_기출,22,공통수학1,H22-C-05,이차방정식과 이차함수,H22-C-05-QUADRATIC_FUNCTION_GRAPH,이차함수의 그래프,단답형,assets/images/26_팔마고_1학기_기말_고1_기출/q22.png,PRESENT,,ABSENT,0,39332,bb8d68040dac365bbc76d1d920e1e62611c8441be978e79c621b3f3831be320f,84e9e5e46141adac922f64451d5c9e132c1870f663742b6f4888ae98aa11a6f4,3243ae9afcbd5a86b3bdc713276f36aed2f093731ef5ccfaf1bda1de77737b2a,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,GRAPH_OR_FUNCTION_STRUCTURE|COORDINATE_OR_GEOMETRY_STRUCTURE|CASE_OR_BOUNDARY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1final/26_팔마고_1학기_기말_고1_기출.js|26_팔마고_1학기_기말_고1_기출|3,archive/exams/original/high/h1/1final/26_팔마고_1학기_기말_고1_기출.js,26_팔마고_1학기_기말_고1_기출,3,공통수학1,H22-C-05,이차방정식과 이차함수,H22-C-05-QUADRATIC_FUNCTION_GRAPH,이차함수의 그래프,객관식,,ABSENT,,ABSENT,0,39332,bb8d68040dac365bbc76d1d920e1e62611c8441be978e79c621b3f3831be320f,6e44d25ea526f23f7881b9af2bc469288880c3373d303caa503a20bee7c08182,834aa3276de78009767f4083b9a401fc8246ae6420caa9c5b9259d544cc0588f,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,GRAPH_OR_FUNCTION_STRUCTURE|COORDINATE_OR_GEOMETRY_STRUCTURE|CASE_OR_BOUNDARY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1final/26_팔마고_1학기_기말_고1_기출.js|26_팔마고_1학기_기말_고1_기출|4,archive/exams/original/high/h1/1final/26_팔마고_1학기_기말_고1_기출.js,26_팔마고_1학기_기말_고1_기출,4,공통수학1,H22-C-05,이차방정식과 이차함수,H22-C-05-QUADRATIC_FUNCTION_GRAPH,이차함수의 그래프,객관식,,ABSENT,,ABSENT,0,39332,bb8d68040dac365bbc76d1d920e1e62611c8441be978e79c621b3f3831be320f,ceba6228a9b7155ac81aac8c31c0efa80a8059695b7c8928c7063aa39a2fc85a,02b0dd8a7716be27be17773a1aa5219e4ac31bfe06c994b43db3cfe2783a062c,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,GRAPH_OR_FUNCTION_STRUCTURE|COORDINATE_OR_GEOMETRY_STRUCTURE|CASE_OR_BOUNDARY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1final/26_팔마고_1학기_기말_고1_기출.js|26_팔마고_1학기_기말_고1_기출|6,archive/exams/original/high/h1/1final/26_팔마고_1학기_기말_고1_기출.js,26_팔마고_1학기_기말_고1_기출,6,공통수학1,H22-C-06,여러 가지 방정식과 부등식,H22-C-06-INEQUALITY,여러 가지 부등식,객관식,,ABSENT,,ABSENT,0,39332,bb8d68040dac365bbc76d1d920e1e62611c8441be978e79c621b3f3831be320f,b6d48ad3df99727526fa1afe54512213c2171600d5e4a7e863d4dc136d27a10a,cf380057f3ed9973c0d27e63aecb8263c976cedc5cc485c2d97cfdb0757d7c7a,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,NUMBER_LINE_OR_INEQUALITY_STRUCTURE|CASE_OR_BOUNDARY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1final/26_팔마고_1학기_기말_고1_기출.js|26_팔마고_1학기_기말_고1_기출|8,archive/exams/original/high/h1/1final/26_팔마고_1학기_기말_고1_기출.js,26_팔마고_1학기_기말_고1_기출,8,공통수학1,H22-C-06,여러 가지 방정식과 부등식,H22-C-06-HIGHER_INEQUALITY,여러 가지 부등식,객관식,,ABSENT,,ABSENT,0,39332,bb8d68040dac365bbc76d1d920e1e62611c8441be978e79c621b3f3831be320f,15136860cf6c01832a21b5c031330b509ed1ac7f7f6bf0da6c3aed628e8724db,5db0151314bab9d534d81a4fa83e0e8c88be3b82804a2f87201d10b23ab98e86,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,NUMBER_LINE_OR_INEQUALITY_STRUCTURE|COORDINATE_OR_GEOMETRY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1final/26_팔마고_1학기_기말_고1_기출.js|26_팔마고_1학기_기말_고1_기출|9,archive/exams/original/high/h1/1final/26_팔마고_1학기_기말_고1_기출.js,26_팔마고_1학기_기말_고1_기출,9,공통수학1,H22-C-06,여러 가지 방정식과 부등식,H22-C-06-EQUATION,여러 가지 방정식,객관식,,ABSENT,,ABSENT,0,39332,bb8d68040dac365bbc76d1d920e1e62611c8441be978e79c621b3f3831be320f,68088e9235099cef0bb3695ccf335f118e9d7d6f64f88aa1a48f338cf482694d,ab6bc2454a00a3d575e0bc7cb0e1d9101632b098853587a1fdb73998f35d0a0f,VISUAL_OPTIONAL_OR_EXEMPT_CANDIDATE,NO_VISUAL,NONE,NUMBER_LINE_OR_INEQUALITY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1final/26_효천고_1학기_기말_고1_기출.js|26_효천고_1학기_기말_고1_기출|11,archive/exams/original/high/h1/1final/26_효천고_1학기_기말_고1_기출.js,26_효천고_1학기_기말_고1_기출,11,공통수학1,H22-C-06,여러 가지 방정식과 부등식,H22-C-06-HIGHER_INEQUALITY,여러 가지 부등식,객관식,,ABSENT,,ABSENT,0,43860,9ded0f1af40839a0d7f308d40d08e36e033349ba98f60f185adc4d0316bc237e,797df733fb34be498c53a658100a8d39ee91c1021ca9a9771b87eebeab56b613,2f3fa15ee719f9152558f4984ff7700c8812c6736fb8632355d23fe16a3136e0,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,NUMBER_LINE_OR_INEQUALITY_STRUCTURE|CASE_OR_BOUNDARY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1final/26_효천고_1학기_기말_고1_기출.js|26_효천고_1학기_기말_고1_기출|13,archive/exams/original/high/h1/1final/26_효천고_1학기_기말_고1_기출.js,26_효천고_1학기_기말_고1_기출,13,공통수학1,H22-C-05,이차방정식과 이차함수,H22-C-05-EQUATION_BASIC,방정식의 풀이,객관식,,ABSENT,,ABSENT,0,43860,9ded0f1af40839a0d7f308d40d08e36e033349ba98f60f185adc4d0316bc237e,a828f82178c34bf2d86ef98a5ca4783a3889c0b5ab9461746ac7dc15e74d0a01,44d04c421022338bcc3c09932e1b8693ffc17d530548e37a834a5052f790f00f,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,GRAPH_OR_FUNCTION_STRUCTURE|NUMBER_LINE_OR_INEQUALITY_STRUCTURE|CASE_OR_BOUNDARY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1final/26_효천고_1학기_기말_고1_기출.js|26_효천고_1학기_기말_고1_기출|18,archive/exams/original/high/h1/1final/26_효천고_1학기_기말_고1_기출.js,26_효천고_1학기_기말_고1_기출,18,공통수학1,H22-C-05,이차방정식과 이차함수,H22-C-05-QUADRATIC_EQUATION,이차방정식,객관식,,ABSENT,,ABSENT,0,43860,9ded0f1af40839a0d7f308d40d08e36e033349ba98f60f185adc4d0316bc237e,2b59f65e483953b8d2c84ea1d5b33f49666c6d5974a9fc94c1402826faf89acb,8710ea24d3bc0682fb83bb2f1f90e13d75e07eb5d8c9a86851c0bb0a193bf0af,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,GRAPH_OR_FUNCTION_STRUCTURE|NUMBER_LINE_OR_INEQUALITY_STRUCTURE|COORDINATE_OR_GEOMETRY_STRUCTURE|CASE_OR_BOUNDARY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1final/26_효천고_1학기_기말_고1_기출.js|26_효천고_1학기_기말_고1_기출|21,archive/exams/original/high/h1/1final/26_효천고_1학기_기말_고1_기출.js,26_효천고_1학기_기말_고1_기출,21,공통수학1,H22-C-06,여러 가지 방정식과 부등식,H22-C-06-EQUATION,여러 가지 방정식,단답형,,ABSENT,,ABSENT,0,43860,9ded0f1af40839a0d7f308d40d08e36e033349ba98f60f185adc4d0316bc237e,2d43f94b7ed1c0938e79140e72bdbe14171337a625b400e3c9696abc72be06e3,66beb7e42917a78dd534341ba6850aaf545f9f9641859f335a1a6e6ce90238ee,VISUAL_OPTIONAL_OR_EXEMPT_CANDIDATE,NO_VISUAL,NONE,GRAPH_OR_FUNCTION_STRUCTURE|NUMBER_LINE_OR_INEQUALITY_STRUCTURE|CASE_OR_BOUNDARY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1final/26_효천고_1학기_기말_고1_기출.js|26_효천고_1학기_기말_고1_기출|22,archive/exams/original/high/h1/1final/26_효천고_1학기_기말_고1_기출.js,26_효천고_1학기_기말_고1_기출,22,공통수학1,H22-C-06,여러 가지 방정식과 부등식,H22-C-06-EQUATION_BASIC,방정식의 풀이,단답형,,ABSENT,,ABSENT,0,43860,9ded0f1af40839a0d7f308d40d08e36e033349ba98f60f185adc4d0316bc237e,fe42c588be34b4d6145113695855a4b50129f69d90af9e6ed5a9496c55e70f68,3f245a90cedb063dd15fed24941b8401ed7867c741d467c1a9d85fae08c16a8a,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,NUMBER_LINE_OR_INEQUALITY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1final/26_효천고_1학기_기말_고1_기출.js|26_효천고_1학기_기말_고1_기출|23,archive/exams/original/high/h1/1final/26_효천고_1학기_기말_고1_기출.js,26_효천고_1학기_기말_고1_기출,23,공통수학1,H22-C-06,여러 가지 방정식과 부등식,H22-C-06-EQUATION_BASIC,방정식의 풀이,서술형,,ABSENT,,ABSENT,0,43860,9ded0f1af40839a0d7f308d40d08e36e033349ba98f60f185adc4d0316bc237e,d2a3b4192c5632637b7e7d113d9d2ac7cd08a995effd43cb6cf5982f8c0cac0c,160e3670f81855dbda36204f7a31f9215291c9d680ceb1afed2c63bf4e6ff4a2,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,NUMBER_LINE_OR_INEQUALITY_STRUCTURE|CASE_OR_BOUNDARY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
