curriculum,level,scope,L1,L2,L3,L4,L1_status,L2_status,L3_status,L4_status,curriculumApplicability,defaultSelectable,source
2015,high,수학_상,다항식,다항식의 연산,다항식의 곱셈,곱셈공식,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,다항식,다항식의 연산,다항식의 곱셈,고차식 전개,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,다항식,다항식의 연산,다항식의 나눗셈,다항식을 일차식으로 나누기,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,다항식,다항식의 연산,다항식의 나눗셈,몫과 나머지,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,다항식,항등식과 나머지정리,항등식,미정계수법,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,다항식,항등식과 나머지정리,항등식,수치대입법,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,다항식,항등식과 나머지정리,나머지정리,일차식으로 나눈 나머지,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,다항식,항등식과 나머지정리,나머지정리,고차식 조건,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,다항식,항등식과 나머지정리,인수정리,인수 판정,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,다항식,항등식과 나머지정리,인수정리,미정계수 결정,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,다항식,인수분해,공통인수,공통인수 묶기,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,다항식,인수분해,공통인수,단계적 인수분해,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,다항식,인수분해,인수분해 공식,제곱식,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,다항식,인수분해,인수분해 공식,합과 차,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,다항식,인수분해,인수분해 공식,이차식,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,다항식,인수분해,인수분해의 활용,수의 계산,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,다항식,인수분해,인수분해의 활용,식의 값,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,다항식,인수분해,인수분해의 활용,조건식,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,방정식과 부등식,복소수,복소수의 뜻,실수부·허수부,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,방정식과 부등식,복소수,복소수의 뜻,서로 같은 복소수,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,방정식과 부등식,복소수,복소수의 연산,사칙연산,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,방정식과 부등식,복소수,복소수의 연산,켤레복소수,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,방정식과 부등식,복소수,i의 거듭제곱,주기성,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,방정식과 부등식,복소수,i의 거듭제곱,복소수 조건,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,방정식과 부등식,이차방정식,이차방정식의 근,인수분해·근의 공식,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,방정식과 부등식,이차방정식,이차방정식의 근,판별식,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,방정식과 부등식,이차방정식,근과 계수의 관계,근의 합·곱,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,방정식과 부등식,이차방정식,근과 계수의 관계,근으로 방정식 구성,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,방정식과 부등식,이차방정식,복소수 근,허근,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,방정식과 부등식,이차방정식,복소수 근,계수 조건,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,방정식과 부등식,이차방정식과 이차함수,그래프와 근,x축과의 교점,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,방정식과 부등식,이차방정식과 이차함수,그래프와 근,판별식과 위치,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,방정식과 부등식,이차방정식과 이차함수,직선과 포물선,교점 개수,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,방정식과 부등식,이차방정식과 이차함수,직선과 포물선,접선 조건,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,방정식과 부등식,이차방정식과 이차함수,최대·최소,구간 최대·최소,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,방정식과 부등식,이차방정식과 이차함수,최대·최소,조건식 활용,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,방정식과 부등식,여러 가지 방정식,삼차·사차방정식,인수분해형,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,방정식과 부등식,여러 가지 방정식,삼차·사차방정식,치환형,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,방정식과 부등식,여러 가지 방정식,연립방정식,이차식이 포함된 연립방정식,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,방정식과 부등식,여러 가지 방정식,연립방정식,대칭식 활용,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,방정식과 부등식,여러 가지 방정식,방정식의 활용,근의 조건,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,방정식과 부등식,여러 가지 방정식,방정식의 활용,도형·함수 결합,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,방정식과 부등식,여러 가지 부등식,연립일차부등식,해의 범위,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,방정식과 부등식,여러 가지 부등식,연립일차부등식,정수해,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,방정식과 부등식,여러 가지 부등식,이차부등식,그래프를 이용한 해,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,방정식과 부등식,여러 가지 부등식,이차부등식,근의 위치와 해,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,방정식과 부등식,여러 가지 부등식,절대부등식,산술·기하평균,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,방정식과 부등식,여러 가지 부등식,절대부등식,코시형 기본,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,방정식과 부등식,여러 가지 부등식,부등식의 활용,최대·최소,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,방정식과 부등식,여러 가지 부등식,부등식의 활용,계수 조건,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,도형의 방정식,평면좌표,두 점 사이의 거리,거리 공식,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,도형의 방정식,평면좌표,두 점 사이의 거리,도형의 변 길이,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,도형의 방정식,평면좌표,선분의 내분·외분,내분점,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,도형의 방정식,평면좌표,선분의 내분·외분,외분점,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,도형의 방정식,평면좌표,삼각형의 무게중심,좌표로 무게중심,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,도형의 방정식,평면좌표,삼각형의 무게중심,좌표 도형 활용,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,도형의 방정식,직선의 방정식,직선의 방정식,한 점과 기울기,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,도형의 방정식,직선의 방정식,직선의 방정식,두 점을 지나는 직선,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,도형의 방정식,직선의 방정식,두 직선의 위치 관계,평행,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,도형의 방정식,직선의 방정식,두 직선의 위치 관계,수직,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,도형의 방정식,직선의 방정식,두 직선의 위치 관계,교점,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,도형의 방정식,직선의 방정식,점과 직선 사이의 거리,거리 공식,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,도형의 방정식,직선의 방정식,점과 직선 사이의 거리,도형의 넓이·최소거리,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,도형의 방정식,원의 방정식,원의 방정식,중심과 반지름,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,도형의 방정식,원의 방정식,원의 방정식,일반형에서 원 찾기,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,도형의 방정식,원의 방정식,원과 직선,교점 개수,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,도형의 방정식,원의 방정식,원과 직선,현의 길이,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,도형의 방정식,원의 방정식,원의 접선,접점이 주어진 접선,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,도형의 방정식,원의 방정식,원의 접선,기울기가 주어진 접선,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,도형의 방정식,원의 방정식,두 원,두 원의 위치 관계,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,도형의 방정식,원의 방정식,두 원,공통현·공통접선 조건,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,도형의 방정식,도형의 이동,평행이동,점·직선의 이동,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,도형의 방정식,도형의 이동,평행이동,원의 이동,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,도형의 방정식,도형의 이동,대칭이동,x축·y축·원점 대칭,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,도형의 방정식,도형의 이동,대칭이동,직선에 대한 대칭,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,도형의 방정식,도형의 이동,이동의 합성,연속 이동,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_상,도형의 방정식,도형의 이동,이동의 합성,조건으로 원래 도형 찾기,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_하,집합과 명제,집합의 뜻과 포함 관계,집합과 원소,원소나열법·조건제시법,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_하,집합과 명제,집합의 뜻과 포함 관계,집합과 원소,유한집합 원소 개수,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_하,집합과 명제,집합의 뜻과 포함 관계,부분집합,부분집합 판정,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_하,집합과 명제,집합의 뜻과 포함 관계,부분집합,부분집합의 개수,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_하,집합과 명제,집합의 뜻과 포함 관계,집합의 포함 관계,두 집합의 포함,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_하,집합과 명제,집합의 뜻과 포함 관계,집합의 포함 관계,매개변수 조건,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_하,집합과 명제,집합의 연산,교집합과 합집합,집합 연산,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_하,집합과 명제,집합의 연산,교집합과 합집합,원소 개수,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_하,집합과 명제,집합의 연산,여집합과 차집합,여집합,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_하,집합과 명제,집합의 연산,여집합과 차집합,차집합,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_하,집합과 명제,집합의 연산,집합의 연산법칙,드모르간 법칙,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_하,집합과 명제,집합의 연산,집합의 연산법칙,복합 연산,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_하,집합과 명제,명제,명제와 조건,진리집합,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_하,집합과 명제,명제,명제와 조건,명제의 참·거짓,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_하,집합과 명제,명제,역·이·대우,대우를 이용한 증명,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_하,집합과 명제,명제,역·이·대우,명제 변환,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_하,집합과 명제,명제,필요조건·충분조건,조건 관계,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_하,집합과 명제,명제,필요조건·충분조건,매개변수,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_하,집합과 명제,명제,증명,귀류법,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_하,집합과 명제,명제,증명,절대부등식 증명,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_하,함수,함수,함수의 뜻,대응과 함수,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_하,함수,함수,함수의 뜻,정의역·공역·치역,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_하,함수,함수,합성함수,합성함수 계산,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_하,함수,함수,합성함수,정의역 조건,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_하,함수,함수,역함수,역함수 구하기,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_하,함수,함수,역함수,그래프 대칭,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_하,함수,함수,함수의 성질,일대일함수,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_하,함수,함수,함수의 성질,항등함수·상수함수,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_하,함수,유리함수,유리함수의 그래프,기본 그래프,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_하,함수,유리함수,유리함수의 그래프,평행이동,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_하,함수,유리함수,점근선과 위치,점근선,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_하,함수,유리함수,점근선과 위치,그래프의 사분면,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_하,함수,유리함수,유리함수의 활용,식 결정,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_하,함수,유리함수,유리함수의 활용,유리함수의 최대·최소,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_하,함수,유리함수,유리함수의 활용,유리함수와 그래프의 교점,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_하,함수,무리함수,무리함수의 그래프,기본 그래프,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_하,함수,무리함수,무리함수의 그래프,평행이동,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_하,함수,무리함수,정의역과 치역,정의역 조건,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_하,함수,무리함수,정의역과 치역,그래프 위치,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_하,함수,무리함수,무리함수의 활용,식 결정,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_하,함수,무리함수,무리함수의 활용,무리함수의 역함수,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_하,함수,무리함수,무리함수의 활용,무리함수의 교점,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_하,경우의 수,경우의 수와 순열,합·곱의 법칙,경우를 나누어 세기,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
2015,high,수학_하,경우의 수,경우의 수와 순열,합·곱의 법칙,단계별 선택,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H15_COMMON
